Unnamed: 0,Title,Company,Location,Link,Salary,Review,Description
1740.0,Senior Software Engineer (Java) - Global Product Company,Talenza,Sydney,https://www.seek.com.au/job/50964816?type=standard#searchRequestToken=ad29636d-81ce-4687-b1cf-5837e631572d,$140k - $150k +super,None,"Senior Software Engineer (Java) - Global Product Company
  Senior Software Engineer (Java) - Global Product Company - Sydney.


Exciting opportunity to work for a fast-growing global organisation who are making a meaningful impact on the world we live in today.

Not only will you get to work within a team of highly experienced, talented developers, but your work will be making a real difference to peoples' lives!

The organisation has grown from strength to strength experiencing rapid expansion in Australia and across the Americas and their products are now used around the globe.

Whilst the work is challenging, you will learn from the very best and will be invested in along the way to ensure your career growth potential is realised.


Key Responsibilities:
Woking at delivering highly scalable software solutions.
Be involved in the planning and development of new products and processes.
Participate in technical design discussions across multiple products.
Collaborate across agile teams to ensure consistency and maximise code reuse to achieve seamless integration between multiple projects
Work on team delivery by making sure team tasks are progressing and statuses are being maintained in the backlog system.
Attend training sessions to fill gaps in knowledge
Perform code reviews
Qualifications & Experience:
Computer science/engineering degree of relevant e.g. software engineering, machine learning, mathematics or a related quantitative discipline
Demonstrated ability to solve complex problems
6+ years of relevant programming experience
Can demonstrate ability to work in a fast-paced, agile environment with attention to detail
Up to date with cutting edge industry trends and understanding of development practices
Experience in working in a highly collaborative agile environment
Skills and characteristics:
Strong experience with Core Java 7/8
Java concurrency primitives and threading.
Strong experience with ORMs e.g. JPA, Hibernate
Development on large distributed systems.
Java IDE experience with either IDEA, Eclipse, or NetBeans.
Working knowledge of Elasticsearch
Experience with Subversion, Git or equivalent source code control systems.
Strong experience with data extraction
Strong experience with Spring Framework
Experience with Javascript at modern front end frameworks like React or Vue
Aptitude to accurately
Ability to provide maintenance support and solve hard problems
Excellent people skills
Expert problem-solving skills
Excellent organisational and time management skills
Excellent verbal and written communication skills


At Talenza we are passionate about providing equal employment opportunities and embracing diversity. We encourage people with disabilities and those from diverse backgrounds to apply."
1741.0,Graduate Research Assistant (Forrest),University of Western Australia,Perth,https://www.seek.com.au/job/51024860?type=standard#searchRequestToken=ad29636d-81ce-4687-b1cf-5837e631572d,"Level 5, $70,693 - $78,354 p.a. plus super",3.5 overall rating (115 employee reviews),"Graduate Research Assistant (Forrest)
Harry Perkins institute of Medical Research
Position based in Harry Perkins institute of Medical Research
Full-time, fixed-term 12 month appointment
Salary range: Level 5, $70,693 - $78,354 p.a. plus superannuation
The University of Western Australia (UWA) is ranked amongst the top 100 universities in the world and a member of the prestigious Australian Group of Eight research-intensive universities.  With an enviable research track record, vibrant campus and working environments, supported by the freedom to ‘innovate and inspire’ there is no better time to join Western Australia’s top University.
About the team
The Systems Biology and Genomics laboratory at the Harry Perkins institute of Medical Research (UWA, Centre for Medical Research) uses a combination of wet bench genomic methods and computational analyses to study disease and normal biology in humans. The lab has a particular strength in single cell profiling of tumours.
About the opportunity
The appointee will be based at the Systems Biology and Genomics Lab headed by Professor Alistair Forrest at The Harry Perkins Institute of Medical Research (North building at the QEII campus). As the appointee you will, under limited direction, provide a high level of assistance to researchers. You will perform computational processing and analysis of next generation sequencing datasets, interpret the results and contribute to writing manuscripts (at a minimum, writing the methods section for the work you carried out).
The majority of work will be on analysis of single cell profiling datasets, however there will be opportunities to work on other datasets (e.g. Hi-C, bulk RNA-seq etc.).
To be considered for this role, you will demonstrate:
Relevant degree qualification and competency in bioinformatics, mathematics, computer science, statistics or a related field with an emphasis in the specific fields of bioinformatics, genomics and systems biology
Relevant experience in coding, documenting, testing and reusing code
Relevant experience with R, python or C and with linux/unix servers
Highly developed written and verbal communication skills
Highly developed organisational skills and demonstrated ability to set priorities and to meet deadlines
Ability to work independently, show initiative, problem solve and work productively as part of a team
About you
Preference will be given to candidates who can demonstrate experience with establishing analysis pipelines, single cell and transcriptomic data analysis, statistics, and biological interpretation of the results. Experience with setting up web interfaces is a plus.
Full details of the position's responsibilities and the selection criteria are outlined in the position description. Please see the position description prior to applying:  Position Description - Graduate Research Assistant (Forrest).pdf
Closing date: Wednesday 9 December 2020
This position is only open to applicants with relevant rights to work in Australia.
Application Details: Please apply online via the Apply Now button.
To apply please provide:
A copy of your resume (including publications if you have any)
A copy of your academic transcript(s)
A cover letter addressing the selection criteria
Any questions, please email alistair.forrest@perkins.uwa.edu.au
This position is only open to applicants with relevant rights to work in Australia.
Our commitment to inclusion and diversity
UWA is committed to a diverse workforce. We celebrate inclusion and diversity and believe gender equity is fundamental to achieving our goal of being a top 50 university by 2050.
We have child friendly areas on campus, including childcare facilities. Flexible work arrangements, part-time hours and job sharing will all be considered.
UWA has been awarded Platinum Employer Status for being a Top Ten Employer for LGBTI Inclusion by the Australian Workplace Equity Index (AWEI -2019).
UWA has also been awarded Athena Swan Bronze Accreditation in 2020. 
         "
1750.0,DIGITAL SUPPORT COORDINATOR,The University Of Melbourne,Melbourne,https://www.seek.com.au/job/51014135?type=standard#searchRequestToken=ad29636d-81ce-4687-b1cf-5837e631572d,"From $93,935 plus 9.5% superannuation",3.8 overall rating (246 employee reviews),"DIGITAL SUPPORT COORDINATOR
Job no: 0051440
Work type: Fixed Term
Location: Parkville
Division/Faculty: Vice-Chancellor's Office
Department/School: International
Salary: $93,935 - $101,684 (UOM 7)
Role & Superannuation rate: Professional - Full time - 9.5% super
About Asia Link
Asialink is a department of the University of Melbourne under the portfolio of Chancellery International. Asialink is Australia’s leading centre for creative engagement with Asia. It provides insights, develops capabilities and connects people through education, arts, diplomacy and business. Asialink has thirty years of experience working closely with communities in Australia and Asia to enable our collective prosperity and security.
About the role
As the Digital Support Coordinator you will take a lead role in supporting Asialink staff to enable effective use of digital platforms, developments in web tech and in managing CRM systems that are utilised for stakeholder management, events, marketing and recruitment processes across the Asialink Group.
You will assist staff in choosing appropriate delivery methods for virtual program delivery – including in events and capability building - consulting on the best methods for utilising multimedia resources. You will play a crucial role in supporting strategic initiatives for the enhancement and the digital uplift across Asialink.
You will further manage support for the Asialink Microsoft Dynamics CRM, identifying user needs and customising the system to meet the changing requirements of the organisation, including the development and generation of reports, ensuring completed data integrity and database security.
About you
Your strong interpersonal skills allow you to work effectively in a team environment and contribute innovate ideas collaboratively. You have well-developed communication skills with the ability to successfully prepare and present complex technical information to audiences with both technical and non-technical backgrounds.
You will further have:
a degree in computer science or software engineering with extensive relevant experience in the design, development and implementation of large databases and BI systems; or extensive experience and management expertise in technical or administrative fields; or an equivalent combination of relevant experience and/or education/training.
Substantial experience with CRM platforms (preferably Microsoft Dynamics 365 / Microsoft Dynamics 2011, Salesforce and associated analysis, reporting and integration services technologies, including the development and implementation of a database strategy, business rules, workflows, reports and dashboards.
Demonstrated experience in providing technical support for multimedia production, support for digital and eCommerce platforms such as video conferencing (i.e. Zoom, WebEx) and EMS software programs.
A sound familiarity with Microsoft Office products and knowledge of Salesforce CRM, GoToMeeting and Zoom.
Benefits
-  Maximise your benefits through our Salary Packaging scheme
-  Flexible family friendly policies, providing generous leave and working conditions
-  The opportunity to work in a culturally rich environment
-  A substantial discount to eligible staff and their immediate families in undertaking further studies at the University of Melbourne
To find out more, go to http://about.unimelb.edu.au/careers/staff-benefits  
Culture
The University is a vibrant campus. We have well-established clubs and networks giving the opportunity to engage and collaborate with other staff around the University. We strive to create an environment where staff and students promote culturally inclusive behaviour and activities, ensure cultural differences are heard and explored, and actively seek to learn from other cultures.
How to apply
Your application submitted should include a CV along with your responses against the selection criteria* found in the Position Description for the role.
*For information to assist you with compiling short statements to answer the selection criteria/competencies, please go to http://about.unimelb.edu.au/careers/selection-criteria
Position Description

 0051440.pdf
Applications close: 08 Dec 2020 11:55 PM AUS Eastern Daylight Time"
1751.0,DIGITAL SUPPORT COORDINATOR,The University Of Melbourne,Melbourne,https://www.seek.com.au/job/51014134?type=standard#searchRequestToken=ad29636d-81ce-4687-b1cf-5837e631572d,"From $93,935 plus 9.5% superannuation",3.8 overall rating (246 employee reviews),"DIGITAL SUPPORT COORDINATOR
Job no: 0051440
Work type: Fixed Term
Location: Parkville
Division/Faculty: Vice-Chancellor's Office
Department/School: International
Salary: $93,935 - $101,684 (UOM 7)
Role & Superannuation rate: Professional - Full time - 9.5% super
About Asia Link
Asialink is a department of the University of Melbourne under the portfolio of Chancellery International. Asialink is Australia’s leading centre for creative engagement with Asia. It provides insights, develops capabilities and connects people through education, arts, diplomacy and business. Asialink has thirty years of experience working closely with communities in Australia and Asia to enable our collective prosperity and security.
About the role
As the Digital Support Coordinator you will take a lead role in supporting Asialink staff to enable effective use of digital platforms, developments in web tech and in managing CRM systems that are utilised for stakeholder management, events, marketing and recruitment processes across the Asialink Group.
You will assist staff in choosing appropriate delivery methods for virtual program delivery – including in events and capability building - consulting on the best methods for utilising multimedia resources. You will play a crucial role in supporting strategic initiatives for the enhancement and the digital uplift across Asialink.
You will further manage support for the Asialink Microsoft Dynamics CRM, identifying user needs and customising the system to meet the changing requirements of the organisation, including the development and generation of reports, ensuring completed data integrity and database security.
About you
Your strong interpersonal skills allow you to work effectively in a team environment and contribute innovate ideas collaboratively. You have well-developed communication skills with the ability to successfully prepare and present complex technical information to audiences with both technical and non-technical backgrounds.
You will further have:
a degree in computer science or software engineering with extensive relevant experience in the design, development and implementation of large databases and BI systems; or extensive experience and management expertise in technical or administrative fields; or an equivalent combination of relevant experience and/or education/training.
Substantial experience with CRM platforms (preferably Microsoft Dynamics 365 / Microsoft Dynamics 2011, Salesforce and associated analysis, reporting and integration services technologies, including the development and implementation of a database strategy, business rules, workflows, reports and dashboards.
Demonstrated experience in providing technical support for multimedia production, support for digital and eCommerce platforms such as video conferencing (i.e. Zoom, WebEx) and EMS software programs.
A sound familiarity with Microsoft Office products and knowledge of Salesforce CRM, GoToMeeting and Zoom.
Benefits
-  Maximise your benefits through our Salary Packaging scheme
-  Flexible family friendly policies, providing generous leave and working conditions
-  The opportunity to work in a culturally rich environment
-  A substantial discount to eligible staff and their immediate families in undertaking further studies at the University of Melbourne
To find out more, go to http://about.unimelb.edu.au/careers/staff-benefits  
Culture
The University is a vibrant campus. We have well-established clubs and networks giving the opportunity to engage and collaborate with other staff around the University. We strive to create an environment where staff and students promote culturally inclusive behaviour and activities, ensure cultural differences are heard and explored, and actively seek to learn from other cultures.
How to apply
Your application submitted should include a CV along with your responses against the selection criteria* found in the Position Description for the role.
*For information to assist you with compiling short statements to answer the selection criteria/competencies, please go to http://about.unimelb.edu.au/careers/selection-criteria
Position Description

 0051440.pdf
Applications close: 08 Dec 2020 11:55 PM AUS Eastern Daylight Time"
1755.0,Administration Officer,The University High School,Melbourne,https://www.seek.com.au/job/51025677?type=standard#searchRequestToken=ad29636d-81ce-4687-b1cf-5837e631572d,"$55,000 - $64,999",5.0 overall rating (1 employee reviews),"Role
Performs and/or supervises tasks that are carried out in accordance with guidelines, accepted practice and school policy.  This may include the supervision and coordination of other education support class staff within the work area or educational program.  Supervision and coordination would be limited to ensuring routine tasks are performed to required standards.  Input into identifying training needs and development of education support class staff within the work area or educational program becomes an important feature at range 2.

Specialised support to achieve specific outcomes is a feature of range 2.  Typically this will involve accountability for a single function, (e.g. ensuring data is properly maintained) or the operation of a work area (e.g. managing the day to day operation of a school office) under the direction of the principal or another senior manager.

Provides support to teachers and students that is beyond the routine support provided at education support class Level 1, range 1.  Within an educational program assists teachers with the coordination of the support function, such as directing/organising the work of other support staff or providing a specialist support role. 

Undertakes medical intervention support tasks or other specialised student/teacher support roles that require specific training that must be updated from time to time.  The role is for a specific purpose for which there will be direct accountability as opposed to support roles that are carried out by a range of staff performing routine tasks under direction.

Performs technical tasks that require a sound knowledge of basic technical and/or scientific principles that are used to develop and adapt work methods and make judgements where there are clear guidelines and limited options.  Routine technical support in libraries, science and information technology laboratories would be typical examples.

An education support class position supports the educational services being provided to students, but must not include duties of teaching as defined in clause 2.6.1 of the Education and Training Reform Act 2006 (Vic) or its successor.  Supervision of students cannot be required except where it is an integral part of the employee's position or involves supervision of students individually or in small groups, in controlled circumstances, where the responsibility for students remains clearly with a teacher.
Responsibilities
At GTAC our Administration Officer is a key member of our friendly and dynamic team. We are looking for someone with excellent interpersonal and communication skills who thrives in an energetic and collaborative atmosphere with a growth mindset.
The GTAC Administration Officer collaborates with the GTAC team, as well as working individually with minimal guidance, to contribute to the achievement of our key performance indicators and to innovate to improve efficiency practices across the Centre. 
This position has a focus on administrative and finance support for the daily business of GTAC. This includes maintaining and improving booking systems, financial procedures and direct liaison with GTAC clientele – our teachers, students, industry partners and community.
Specific duties and responsibilities include and are not limited to:
Coordinate program bookings and maintain the GTAC booking schedule for recording and processing all GTAC bookings.
Develop and maintain a professional working knowledge of GTAC programs and activities to ensure a high level of support can be given to centre clientele.
Respond to enquiries from schools/centre clientele and the general public professionally by providing accurate and consistent advice or direct enquiries to appropriate GTAC personnel.
Maintain a records system (financial, human resources and contractors) in accordance with guidelines, accepted practice and DET/Centre policy with minimal guidance.
Maintain accurate student and teacher participation data for GTAC programs for reporting purposes.
Issue invoices using CASES21 system and maintain an audit trail for GTAC programs in collaboration with the University High School finance team.
Provide accurate and timely reports to the GTAC Director and University High School Principal and Business Manager of monies owed for GTAC programs.
Collaborate with the University High School finance team to maintain the GTAC assets registrar.
Maintain digital and print archives in line with DET and University High School policies and procedures.
Provide an exceptional level of support to all visitors who utilise the Centre and its programs.
Provide administrative support to GTAC staff as and when required.
Receive and process mail orders and courier consignments for resource distribution.
Manage casual office staff when an escalation in office staff is required.
Coordinate the purchase and distribution of GTAC marketing materials and products.
Assist with the preparation and planning of Conferences, Symposia, Exhibitions, Directors’ Meetings and other events.
Schedule meetings, and produce the agenda and minutes for meetings in consultation with the GTAC Director.
Selection Criteria
SC1 Demonstrated knowledge and skills that support highly effective school/centre operations (administrative and financial) in a dynamic environment.
SC2 Demonstrated knowledge and experience in respect to online bookings systems, human resource and financial management records systems.
SC3 Demonstrated high level communication and interpersonal skills including a capacity to develop constructive relationships with teachers, students, external stakeholders and work colleagues.
SC4 High level administration, organisational and resource management skills with proficiency in using office systems and relevant software.
SC5 Demonstrated high level capacity to perform tasks carried out in accordance with guidelines and policy with minimal guidance.
 For more information and to apply, please click “Apply Now""."
1770.0,Senior Clinical Research Coordinator/ Senior Research Nurse,Paratus Clinical,Sydney,https://www.seek.com.au/job/50955732?type=standard#searchRequestToken=63c89dca-fe9f-4a81-8d1c-69d3bf0fdd96,$70 000 - $95 000,None,"Mid - Senior Clinical Research Coordinator/ Research Nurse
Paratus Clinical Research Western Sydney is looking for an experienced Clinical Research Coordinator to join our expanding group of coordinators. You will be part of a fantastic team offering flexibility and a variety of clinical research studies.
The role includes, but is not limited to the following: 
Leading and coordinating the team's study workload
Mentoring new and inexperienced clinical research coordinators
Adhering to protocols, ethical and regulatory requirements and GCP guidelines at all times for assigned trials
Manage and coordinate participants throughout the study
Perform participant assessments (eg. vitals, phlebotomy, serology, urine samples, pregnancy test, ECGs, etc) and use/maintain trial-related equipment
Dispensing and administration of the investigatory product
Study-related data entry - source, CRF and site file management
Work with the study team, including ethics, recruitment, coordinators and Investigators
Act as liaison between Sponsor representatives, Participants, Investigators and other external parties as required
Assisting the Site Manager in managing site related issues and ensuring the site is ready for the next study
Part-time applicants may apply and job share may be considered.
Eligibility Criteria:
Degree in the health sciences or other relevant science, or equivalent combination of qualification and experience
a minimum 2+ years experience as a clinical research coordinator or research nurse
Knowledge and understanding of, GCP, regulatory, ethics, privacy and other applicable guidelines;
Excellent written and verbal communication skills
Excellent interpersonal skills and the capacity to liaise and communicate with a range of people from diverse backgrounds
Strong computer literacy and the ability to learn and work with a range of programs
Ability to work independently and as part of a team
Exceptional organisational skills and attention to detail
Time management skills with the ability to manage a range of clinical research activity, prioritise tasks and meet deadlines
Flexible and open to change and excellent problem-solving ability
Sample preparation and shipping experience
  Desirable Criteria:
Registered Nurse
Experience working as a coordinator on commercially sponsored clinical trials
Project/study management skills and experience
Phlebotomy experience, 
Vaccination experience
To Apply send your CV and cover letter to: carolyn.casey@paratusclinical.com 
For more information, call Carolyn Casey 0475 003 204
Applications must be received by 11:59pm AEST, Sunday 6 December 2020."
1775.0,Environmental Consultant,MRA Environmental,Gold Coast,https://www.seek.com.au/job/50940603?type=standout#searchRequestToken=63c89dca-fe9f-4a81-8d1c-69d3bf0fdd96,"$80,000 - $89,999 plus super pending experience",None,"About the business
  MRA Environmental is a well respected and established multidisciplinary environmental consultancy firm. We have provided professional Environmental Management and Environmental Health Services for over 20 years to both the public and private sectors. For further information regarding MRA Environmental, please visit our website at: 
                     www.mraenvironmental.com.au
  About the role
  This position will be part of our professional team of consultants offering environmental management and consultancy services to public and private sector clients. MRA Environmental offer specialised services to a range of industries, in particular the waste, recycling & resource recovery sector, and also provide expert input on waste management aspects for the development sector. The position will initially focus on client liaison and preparation of Environmental Reports and Management Plans for development applications and the provision of environmental monitoring services, however there is potential for career development and opportunities beyond those duties described below. The position requires someone with initiative, flexibility and the ability to manage competing priorities in a busy work environment.
Applicants are requested to apply via SEEK with your resume and covering letter by COB Friday 11th December 2020.
Thank you in advance for your interest. Only applicants selected for an interview will be contacted.
MAIN DUTIES/RESPONSIBILITIES:
Preparation of high standard professional environmental reports for a range of purposes including to support Development Applications and Environmental Authority applications.
Work directly with clients to assist with their needs.
Research and interpretation of environmental legislation and planning frameworks, Government mapping and database searches, and other relevant matters.
Preparation of Management Plans and other professional documents, including waste management plans and waste calculations.
Attend client project meetings and site visits including compliance inspections.
Coordinate, undertake and provide support for environmental monitoring services – including surface and groundwater, landfill gas and leachate, ecological and dust sampling.
Management of environmental data including data analysis and interpretation. 
Preparation of fee proposals, tender submissions, contribute to marketing and business development.
Drafting and preparation of figures using AutoCad, Nearmap and/or other GIS tools or graphical software to support environmental reports.
  Skills and experience
  Qualifications:  
Tertiary qualifications in environmental management, environmental science or equivalent.
Maintain a current unrestricted driver's licence.
Experience:
Previous experience in an similar role/industry
Minimum of 5 years relevant professional experience, preferably in consulting.
Knowledge and experience required in the following:
Queensland Environmental Legislation, licensing and approvals.
Familiarity of Environmentally Relevant Activities and Environmental Authorities.
Local and State Planning documents and development application process.
Ability to prepare environmental reports to support development applications.
Ability to prepare Waste Management Plans.
Compliance inspections and reporting.
Understanding of waste management & recycling industries.
Environmental field sampling and preparation of technical reports.
Use of AutoCAD and other Mapping and GIS tools is desirable.
     "
1776.0,Food Quality Technologist,Allied Pinnacle Pty Limited,Melbourne,https://www.seek.com.au/job/50990947?type=standard#searchRequestToken=637a37b8-468c-44af-b713-6dca051f8951,"$75,000 - $84,999",None,"Food Quality Technologist
Allied Pinnacle is a leading milling, manufacturing and distributor of flour based food products including bakery products, flour premixes and food ingredients supplied to our retail, foodservice and commercial customers. Our heritage encompasses more than 100 years of flour milling and food ingredient expertise.
We have a reputation for excellence in customer service, product supply, technical expertise, quality and we focus on the safety and engagement of our employees. We are committed to building a great future by enhancing individual and team success, encouraging diversity and supporting innovative thinking.
An opportunity exists for a Food Quality Technologist  at our Altona North sweet bakery site. Salary range is $75,000 to $85,000, depending on experience.
As an integral member of the Altona site Quality Team, you will research and develop new product specifications and improve existing food products’ Quality Attribute Sheets as well as maintain, implement and ensure compliance with the site Quality Management System, and set standards for producing, packaging and storing food.
Key accountabilities include:
Reporting to the Quality Manager, the responsibilities of the Food Quality Technologist include but are not limited to:
Assist with new product research and development, production processes and packaging trials
Develop product specification standards (Quality Attribute Sheets) for new food products and prepare first production reports for customer approval
Participate in pre-trial and post launch management meetings. Provide inputs on allergen management, sanitation, QC sampling and traceability
Setup and monitor production line for metal detection, X-Ray scanning, weight checking, traceability, labelling and coding. Document data for reporting, research and quality control
Conduct sensory evaluation (appearance, taste, texture, aroma) and organise laboratory testing (chemical, microbiological) of new and existing food products
Develop, review and maintain site food safety plan with the Site Quality Manager and relevant stakeholders, ensuring compliance with FSANZ and local regulations during production of food products
Document procedures and/or work instructions that ensure production of consistently safe and legal products of desired quality in full compliance with the HACCP food safety plan
Manage investigation of customer complaints and food safety incidents raised on site, identifying root cause, corrective and preventative actions, and timely close out
Assist with maintaining HACCP, ISO, BRC and other required certifications for Allied Pinnacle and complete internal audits and verification activities as per schedule and organise corrective action and preventative action as appropriate in a timely manner
The successful applicant will possess:
Tertiary qualifications in Chemistry, Food Technology/Science, Cereal Chemistry, Microbiology or Biochemistry or other quality assurance related discipline
2 - 3 years experience in a Food Technology/Quality profession
Experienced working in a food manufacturing environment
Experience with HACCP, GMP, ISO and other certifications such as BRC
Experience in quality and food safety standards such as Coles, BRC and HACCP
If this role seems like the next step in your career, then we would love to hear from you. 
To apply, please follow the prompts.
  Only successful applicants will be contacted."
1784.0,Family Dispute Resolution Practitioner & General Mediator,Interrelate Limited,Dubbo & Central NSW,https://www.seek.com.au/job/50985446?type=standout#searchRequestToken=637a37b8-468c-44af-b713-6dca051f8951,$44.30ph + super & access to NFP salary packaging,3.1 overall rating (16 employee reviews),"  Permanent Full time OR Part-Time position, up to 37.5 hours per week
This role will be based in Dubbo
Great salary, access to salary packaging and the staff rewards program
  This is an exciting opportunity for a dedicated Practitioner who is experienced in providing Family Dispute Resolution and General Mediation services, and who is passionate about making a difference in the lives of families and providing a child inclusive mediation practice.
  ABOUT THE ROLE:
This position will provide a range of high quality, child focused interventions to families post separation who are experiencing various levels of conflict and need support reaching agreements in relation to their children and/ or the distribution of property. The role includes intake, risk assessment, case management, and the provision of interventions including mediation and child inclusive practice under the jurisdiction of the Family Law Act.
This position will also provide a range of high quality general mediation services to Interrelate clients as required.  These may include, but not be limited to any of the following situations in which clients seek assistance with managing the process of dispute and conflict resolution: workplace mediation, elder mediation, school-based or parent/child mediation.   The role involves supporting clients to identify issues, develop options, and consider alternatives.
Key Duties will include:
Provide family dispute resolution and general mediation services
Facilitate groups, seminars and workshops
Conduct intake assessments, develop case plans and parenting agreements
Facilitate effective referral and promotion of services
Participate in program and service evaluations
Along with a tertiary qualification in behavioural or social science, counselling, social work, mediation, family law or another relevant qualification, we are looking for strong capabilities in Conflict Management, Interpersonal Skills, Communication and Relationship skills and Ethics.
The successful applicant must hold current accreditation with the Attorney General's Department as a Family Dispute Resolution Practitioner. For more information about how to gain this accreditation please visit http://www.ag.gov.au/FamiliesAndMarriage/Families/FamilyDisputeResolution/Pages/Becomingafamilydisputeresolutionpractitioner.aspx
This position will be Permanent Full Time OR Part-Time, up to 37.5 hours per week. The days and working hours will be negotiable at interview, however, some evening work will be required.
This role will be based at our Dubbo Family Relationship Centre, and may be required to work across multiple sites within the Western region.  Due to the travel required for this role, where is pool car is not available it will require the use of your own personal vehicle, all kilometres will be reimbursed when using your own personal vehicle. 
ABOUT US:
Interrelate is a not-for-profit provider of relationship services. Our vision is to empower people to thrive in the most vital part of their lives – their relationships.
We are committed to leading the way in providing responsive, cutting edge, transformative relationship services with and for our diverse communities, at every stage of life. We are committed to responding to the vulnerabilities of families and children in their communities and to building stronger relationships.
We deliver professional services like a big business, but with the heart of a not-for-profit. We deliver services spread across 30+ physical locations (plus online) to more than 120,000 clients and we're backed by qualified staff and more than 90 years of trusted expertise in sensitive relationship matters. We work in a broad context, connecting people with their communities and culture.
Due to the current Covid-19 Pandemic the majority of our workforce is working and providing services to our communities from the safety of their home. The health and wellbeing of our staff and clients are paramount. Our goal is to ensure the well-being of our staff and clients and to help do our part to slow the spread of the virus. We have recently begun offering very limited face to face services under strict conditions following a risk assessment.
  ROLE REQUIREMENTS:
1.   Tertiary qualifications in behavioural or social science, counselling, social work, mediation, family law, or another relevant qualification
2.     Current or imminent accreditation as a Family Dispute Resolution Practitioner with the Attorney General's Department
3.    Demonstrated experience and skills in:
a. delivering dispute resolution, family law and/or mediation services with families and children
b. casework with clients; implementing and supporting case plans
c.   facilitating groups, seminars, and workshops
d.  working within a Family Law context
e. solutions-focused and interpersonal communication skills
f.  report writing, case notes, data collection, and data entry
g.  working with online systems and technology, such as a CRM (Client Relationship Management) System and Zoom
4.    Demonstrated knowledge and understanding of:
a. the process and purpose of child inclusive mediation practice
b.  the issues facing diverse communities, including ATSI, CALD, and remote communities
c. the impact of family separation and breakdown on children, and having skills in managing high parental conflict whilst upholding the best interests of children
d. child development, child protection, mandatory reporting, suicide prevention/intervention, and family violence issues
e.  community services, especially those relating to families experiencing relationship difficulties
f.   the Family Law Act and other relevant legislation, such as the Children and Young Persons (Care and Protection) Act and domestic violence legislation
  WHAT WE OFFER:
We offer the following competitive employment conditions:
Salary Sacrificing and Packaging Options (superannuation, loans, credit cards, school fees)
Additional days of paid leave on top of standard leave entitlements
Training, Mentoring, Supervision, and access to Resources
Employee Assistance Program
Opportunities for multi-skilling and up-skilling
High level of diversity in the role
Excellent working environment
  HOW TO APPLY:
To apply for this vacancy please apply via Seek, and attach a copy of your resume/cv and cover letter addressing the role requirements as listed in the job ad.
Closing Date: COB Thursday, 3 December 2020
Please note: To be considered for this vacancy your application must include a covering letter addressing the requirements of this role.
Interrelate aspires to continue to be a leader in our community, an organisation known for working respectfully with clients from all different and diverse backgrounds. We welcome applications from people regardless of their gender, race, age, disability, sexual orientation, religion, language, socio-economic circumstances, life circumstances, beliefs and any other forms of disadvantage.
All Interrelate positions require satisfactory completion of relevant Police and Working with Children Checks. Interrelate services are funded by the Australian Government."
1792.0,Graduate/Associate Salesforce Consultant,Aware Group,Sydney,https://www.seek.com.au/job/50923759?type=standard#searchRequestToken=637a37b8-468c-44af-b713-6dca051f8951,$50-70K + super + allowances,None,"Aware Services partners with clients to deliver quality, fit for purpose Salesforce and Data and Analytics solutions. We do project based work with clients across all industries and are looking for the next generation of Graduate/Associate Salesforce Consultants to join our Sydney team.  In this role you will learn the consulting and technical skills needed to be part of a Salesforce implementation team.  
Salesforce is the world's #1 cloud customer relationship management (CRM) company, that allows companies to better understand their customers.  The ecosystem includes Sales Cloud, Service Cloud and Communities, which facilitates the tracking and conversion of opportunities, leads, customer service cases and customer portals. For more information you can go here: https://www.salesforce.com/au/
 
This role will kickstart your Salesforce career by:
Teaching you the technical functionality of the Salesforce platform
Allowing you to understand the pain points of enterprise companies
Giving you the hands on experience of gathering solution requirements for enterprise Salesforce implementations
Teaching you to configure Salesforce solutions through point and click development
Having you shadow experienced Salesforce consultants to understand the full Software Development lifecycle
Giving you exposure to multiple industries and Salesforce solutions through project based work
 
To be considered for this position you must have:
A Bachelors degree or higher in a IT, Computer Science or Engineering related field
Highly developed written and spoken communication skills
A passion for problem solving and finding solutions
A curious and proactive approach to learning
A desire to work in a people focused, relationship building environment
An understanding of java or object-oriented development is a plus
 
What’s in it for you:
A starting salary of $50-70K+super dependent on experience
The opportunity to learn one of the fastest growing software technologies in the world
Extra day of annual leave for your birthday and extra day of annual leave for every year of service
Flexible working arrangements
Up to 4 volunteering days per year to support NFPs and charities
Generous parental leave policy
Monthly communications allowance
Free yoga, weekly breakfasts and corporate perks
 
You must have current working rights in Australia to be eligible for this role.   
 
Aware Services is an IT Consultancy that specialises in Data, Analytics and Salesforce. We design pragmatic solutions that drive rapid outcomes for clients across all industry verticals.  Aware understands that everyone is individual and that a diverse workforce creates better results by representing the views of the wider community. As a knowledge focused business, Aware aims to partner with their employees to foster knowledge growth through a strong focus on learning and developmental coaching."
